Series_Name,Series_Code,Country_Name,Country_Code,y2010,y2011,y2012,y2013,y2014,y2015,y2016,y2017
GDP per capita (current US$),NY.GDP.PCAP.CD,Iraq,IRQ,4657.280426,6045.495551,6836.027313,7076.554608,6818.804621,4989.803075,4776.726499,5205.288255
GDP per capita (current US$),NY.GDP.PCAP.CD,Ireland,IRL,48715.17686,51848.90973,48917.89756,51590.18845,55492.98268,61995.42278,63197.08237,69822.34718
GDP per capita (current US$),NY.GDP.PCAP.CD,Isle of Man,IMN,69766.52119,77351.95888,76104.68137,80431.6728,88974.22865,81606.28003,79155.54167,80989.17221
GDP per capita (current US$),NY.GDP.PCAP.CD,Israel,ISR,30693.59308,33669.24647,32511.23785,36309.46883,37678.88977,35776.79517,37321.62404,40541.86209
GDP per capita (current US$),NY.GDP.PCAP.CD,Italy,ITA,36000.52012,38599.06221,35053.52624,35549.9747,35518.41529,30230.2263,30939.71425,32406.72032
GDP per capita (current US$),NY.GDP.PCAP.CD,Jamaica,JAM,4704.054455,5111.471413,5209.851931,4989.171391,4833.790318,4907.50372,4843.338474,5069.183838
GDP per capita (current US$),NY.GDP.PCAP.CD,Japan,JPN,44507.67639,48167.99727,48603.47665,40454.44746,38109.41211,34524.46986,38761.81815,38386.51115
GDP per capita (current US$),NY.GDP.PCAP.CD,Jordan,JOR,3690.113268,3816.279258,3877.339345,3998.027473,4072.765475,4105.448961,4103.7336,4162.820687
GDP per capita (current US$),NY.GDP.PCAP.CD,Kazakhstan,KAZ,9070.488253,11634.0019,12386.7,13890.63177,12807.26069,10510.77189,7714.841844,9247.581331
GDP per capita (current US$),NY.GDP.PCAP.CD,Kenya,KEN,951.6879611,971.633329,1136.871406,1210.388014,1315.804535,1336.883349,1410.527568,1572.335496
GDP per capita (current US$),NY.GDP.PCAP.CD,Kiribati,KIR,1516.811869,1735.018358,1788.505421,1715.765331,1642.762597,1542.57525,1584.807446,1640.500104
GDP per capita (current US$),NY.GDP.PCAP.CD,"Korea, Dem. People’s Rep.",PRK,..,..,..,..,..,..,..,..
GDP per capita (current US$),NY.GDP.PCAP.CD,"Korea, Rep.",KOR,23087.22564,25096.26388,25466.76052,27182.73431,29249.57522,28732.23108,29288.87044,31616.8434
GDP per capita (current US$),NY.GDP.PCAP.CD,Kosovo,XKX,3286.557443,3741.875052,3596.804655,3891.266363,4080.330717,3603.025501,3780.003689,4045.614209
GDP per capita (current US$),NY.GDP.PCAP.CD,Kuwait,KWT,38577.49828,48631.6913,51979.10517,49388.13741,44062.31704,29869.52939,27653.06677,29759.43649
GDP per capita (current US$),NY.GDP.PCAP.CD,Kyrgyz Republic,KGZ,880.0377751,1123.883168,1177.974735,1282.437162,1279.769783,1121.082835,1120.666513,1242.769643
GDP per capita (current US$),NY.GDP.PCAP.CD,Lao PDR,LAO,1140.599205,1378.361365,1581.395403,1825.665113,1998.335215,2134.711796,2308.800482,2423.846203
GDP per capita (current US$),NY.GDP.PCAP.CD,Latvia,LVA,11348.40623,13832.39118,13850.64282,15041.17446,15740.32675,13698.93795,14153.41492,15586.58189
GDP per capita (current US$),NY.GDP.PCAP.CD,Lebanon,LBN,7761.646191,7674.83535,7950.695378,7931.080476,7686.25603,7644.548657,7629.891117,7801.178658
GDP per capita (current US$),NY.GDP.PCAP.CD,Lesotho,LSO,1137.275702,1308.690066,1253.696202,1193.713257,1223.333032,1152.139827,1043.569792,1150.079173
GDP per capita (current US$),NY.GDP.PCAP.CD,Liberia,LBR,513.4456986,596.8970811,657.9362563,721.9300554,721.1827948,710.3838577,714.6233922,698.7017644
GDP per capita (current US$),NY.GDP.PCAP.CD,Libya,LBY,12064.78069,5554.179164,13025.28139,10363.78949,6466.91027,4337.919139,4035.194316,5756.69845
GDP per capita (current US$),NY.GDP.PCAP.CD,Liechtenstein,LIE,141200.38,158156.5998,149010.2249,173058.3174,178845.631,167290.94,165629.1905,173356.0513
GDP per capita (current US$),NY.GDP.PCAP.CD,Lithuania,LTU,11957.08421,14354.18838,14339.28787,15702.14306,16548.40641,14249.11497,14999.47964,16882.63947
GDP per capita (current US$),NY.GDP.PCAP.CD,Luxembourg,LUX,104965.3061,115761.5077,106749.0136,113625.1329,118823.6484,101376.4966,104278.391,107627.151
GDP per capita (current US$),NY.GDP.PCAP.CD,"Macao SAR, China",MAC,52253.15531,66644.38534,76291.84749,89287.45402,93777.1068,75340.98698,74061.08603,81516.67492
GDP per capita (current US$),NY.GDP.PCAP.CD,Madagascar,MDG,471.959197,531.2655718,518.1529543,541.0662,530.8613457,467.2353994,475.9554172,515.2927249
GDP per capita (current US$),NY.GDP.PCAP.CD,Malawi,MWI,478.6685897,534.9512647,391.5618324,348.4302696,371.2697496,380.5970331,315.7773264,356.7175732
GDP per capita (current US$),NY.GDP.PCAP.CD,Malaysia,MYS,9040.566251,10399.37275,10817.44287,10970.12328,11319.07976,9955.242127,9817.740861,10254.23402
GDP per capita (current US$),NY.GDP.PCAP.CD,Maldives,MDV,7076.662423,7291.42764,7265.613656,7928.457365,8499.365762,9033.390413,9209.288625,9540.634349
GDP per capita (current US$),NY.GDP.PCAP.CD,Mali,MLI,710.2742022,837.6034406,778.6192858,805.032838,848.302758,751.4786686,780.38787,830.5574088
GDP per capita (current US$),NY.GDP.PCAP.CD,Malta,MLT,21107.36443,22858.58609,21916.41159,23837.27999,26008.82772,24002.52329,25133.04565,27239.0701
GDP per capita (current US$),NY.GDP.PCAP.CD,Marshall Islands,MHL,2876.994997,3083.83188,3224.338382,3296.698163,3230.02326,3213.837288,3473.775006,3666.695374
GDP per capita (current US$),NY.GDP.PCAP.CD,Mauritania,MRT,1610.923908,1879.771427,1815.219429,1892.095487,1677.108166,1524.072883,1536.85415,1578.114174
GDP per capita (current US$),NY.GDP.PCAP.CD,Mauritius,MUS,8000.376432,9197.026972,9291.227619,9637.00265,10153.93822,9260.447303,9681.618567,10484.90836
GDP per capita (current US$),NY.GDP.PCAP.CD,Mexico,MEX,9271.398233,10203.42085,10241.72792,10725.18332,10922.37605,9605.952351,8739.756043,9278.418168
GDP per capita (current US$),NY.GDP.PCAP.CD,"Micronesia, Fed. Sts.",FSM,2885.445676,3009.198647,3131.386715,2994.679304,2971.45729,2906.376785,3014.700358,3289.701146
GDP per capita (current US$),NY.GDP.PCAP.CD,Moldova,MDA,2437.529978,2942.255949,3045.739874,3322.038436,3328.801449,2732.457113,2880.439281,3509.69345
GDP per capita (current US$),NY.GDP.PCAP.CD,Monaco,MCO,150725.1941,169020.8878,157515.8991,177664.1156,189422.2188,166011.5091,170028.6557,167517.0597
GDP per capita (current US$),NY.GDP.PCAP.CD,Mongolia,MNG,2643.292914,3757.558633,4351.88692,4366.075901,4158.525715,3918.579174,3660.150746,3669.41754
GDP per capita (current US$),NY.GDP.PCAP.CD,Montenegro,MNE,6682.281158,7318.74469,6586.721279,7189.293287,7388.147794,6517.163752,7033.604899,7803.411137
GDP per capita (current US$),NY.GDP.PCAP.CD,Morocco,MAR,2839.925168,3046.949136,2912.658275,3121.681176,3171.699192,2875.257985,2896.720003,3036.325255
GDP per capita (current US$),NY.GDP.PCAP.CD,Mozambique,MOZ,471.1816926,594.5864667,657.6453378,664.0782118,673.9699555,589.8590281,428.926488,461.4150941
GDP per capita (current US$),NY.GDP.PCAP.CD,Myanmar,MMR,979.05163,1176.242453,1165.794329,1162.33144,1251.820765,1287.430487,1266.546338,1291.542413
GDP per capita (current US$),NY.GDP.PCAP.CD,Namibia,NAM,5318.00694,5723.32549,5942.273788,5377.727327,5435.171911,4869.378406,4523.09127,5303.309133
GDP per capita (current US$),NY.GDP.PCAP.CD,Nauru,NRU,4754.075002,6568.102582,9429.633377,9101.91698,8829.356719,6956.253801,7670.116404,8510.868408
GDP per capita (current US$),NY.GDP.PCAP.CD,Nepal,NPL,592.4010975,699.4293377,698.4664794,715.923743,743.4133813,792.5528906,777.1475955,911.4442665
GDP per capita (current US$),NY.GDP.PCAP.CD,Netherlands,NLD,50950.03434,54159.34661,50073.00566,52184.06185,52830.17423,45175.23189,46007.85292,48675.22234
GDP per capita (current US$),NY.GDP.PCAP.CD,New Caledonia,NCL,..,..,..,..,..,..,..,..
GDP per capita (current US$),NY.GDP.PCAP.CD,New Zealand,NZL,33700.12604,38437.54316,39982.7543,42962.98821,44553.28221,38615.99518,40105.61339,42849.42632
GDP per capita (current US$),NY.GDP.PCAP.CD,Nicaragua,NIC,1503.870423,1655.801824,1760.454387,1811.639193,1934.069508,2049.84969,2107.56718,2159.163079
GDP per capita (current US$),NY.GDP.PCAP.CD,Niger,NER,473.2998775,508.3965681,526.3509656,548.8929548,562.1218446,483.3392822,494.7187135,516.8882472
GDP per capita (current US$),NY.GDP.PCAP.CD,Nigeria,NGA,2292.445156,2520.404166,2746.991789,2998.072843,3222.693537,2730.430324,2175.99967,1968.559588
GDP per capita (current US$),NY.GDP.PCAP.CD,North Macedonia,MKD,4542.899717,5063.786986,4698.141294,5210.67583,5468.480869,4840.273123,5129.15896,5430.87421
GDP per capita (current US$),NY.GDP.PCAP.CD,Northern Mariana Islands,MNP,14804.24673,13571.05828,13827.7697,14274.24065,15278.90787,16690.5701,22246.74308,28305.22259
GDP per capita (current US$),NY.GDP.PCAP.CD,Norway,NOR,87693.79007,100600.5624,101524.1419,102913.4508,97019.18275,74355.51586,70459.1825,75496.75406
GDP per capita (current US$),NY.GDP.PCAP.CD,Oman,OMN,18756.97925,20921.14598,21902.58136,20926.55405,20131.91672,16028.75136,14618.87538,15130.94374
GDP per capita (current US$),NY.GDP.PCAP.CD,Pakistan,PAK,987.409723,1164.976129,1198.109001,1208.90431,1251.164104,1356.667756,1368.454326,1464.993305
GDP per capita (current US$),NY.GDP.PCAP.CD,Palau,PLW,10219.9276,10884.41251,11967.30726,12688.19721,13794.79178,15871.84263,16932.33286,16078.26819
GDP per capita (current US$),NY.GDP.PCAP.CD,Panama,PAN,8082.028459,9358.251475,10722.28363,11889.12763,12796.07004,13630.30797,14343.96363,15150.34561
GDP per capita (current US$),NY.GDP.PCAP.CD,Papua New Guinea,PNG,1949.352518,2406.909679,2790.676669,2729.891906,2920.783721,2679.345588,2509.631457,2695.251883
GDP per capita (current US$),NY.GDP.PCAP.CD,Paraguay,PRY,4355.934939,5322.96376,5183.082877,5926.832863,6102.943233,5406.703857,5319.410218,5680.580768
GDP per capita (current US$),NY.GDP.PCAP.CD,Peru,PER,5082.354757,5869.32308,6528.972218,6756.752769,6672.880255,6229.101696,6204.99726,6710.508029
GDP per capita (current US$),NY.GDP.PCAP.CD,Philippines,PHL,2217.474009,2450.733656,2694.305473,2871.430902,2959.648452,3001.040371,3073.653615,3123.234229
GDP per capita (current US$),NY.GDP.PCAP.CD,Poland,POL,12599.53358,13893.50926,13145.53926,13781.06261,14347.91458,12572.4266,12431.81589,13861.30936
GDP per capita (current US$),NY.GDP.PCAP.CD,Portugal,PRT,22498.69086,23186.91313,20564.88986,21647.04181,22074.30076,19242.36647,19978.40121,21490.42986
GDP per capita (current US$),NY.GDP.PCAP.CD,Puerto Rico,PRI,26435.74879,27278.88305,27944.73389,28513.16574,28981.45733,29763.4883,30627.1634,31108.75275
GDP per capita (current US$),NY.GDP.PCAP.CD,Qatar,QAT,67403.1603,82409.58033,85076.14793,85050.91097,83858.52838,63039.01655,57163.06099,61264.39648
GDP per capita (current US$),NY.GDP.PCAP.CD,Romania,ROU,8209.919456,9104.995622,8535.046876,9555.244217,10026.97358,8977.437382,9567.129345,10807.79539
GDP per capita (current US$),NY.GDP.PCAP.CD,Russian Federation,RUS,10674.99578,14311.08432,15420.87454,15974.64463,14095.64874,9313.013625,8704.898413,10720.33259
GDP per capita (current US$),NY.GDP.PCAP.CD,Rwanda,RWA,612.3436991,671.50994,728.6972971,726.1801569,747.0005116,754.906789,748.5044181,772.3184718
GDP per capita (current US$),NY.GDP.PCAP.CD,Samoa,WSM,3566.362378,3933.459357,4022.19912,4037.509315,3937.758712,4073.66601,4109.165135,4258.48627
GDP per capita (current US$),NY.GDP.PCAP.CD,San Marino,SMR,60239.34071,57286.655,49985.34957,51572.56817,50806.53438,42650.31726,43842.38552,45394.20103
GDP per capita (current US$),NY.GDP.PCAP.CD,Sao Tome and Principe,STP,1094.710717,1263.868022,1340.527702,1577.018278,1782.798059,1595.864632,1710.130898,1811.012826
GDP per capita (current US$),NY.GDP.PCAP.CD,Saudi Arabia,SAU,19262.54768,23745.80161,25243.3587,24844.74437,24463.90316,20627.93278,19879.29753,20803.74257
GDP per capita (current US$),NY.GDP.PCAP.CD,Senegal,SEN,1280.22547,1373.520789,1329.981379,1376.069816,1396.658225,1219.248662,1269.902108,1361.699588
GDP per capita (current US$),NY.GDP.PCAP.CD,Serbia,SRB,5735.422857,6809.159804,6015.945228,6755.073511,6600.05665,5585.117808,5756.381194,6284.192804
GDP per capita (current US$),NY.GDP.PCAP.CD,Seychelles,SYC,10804.68447,12189.09516,12006.68296,14765.67398,14700.3343,14745.34144,15068.62032,15906.08392
GDP per capita (current US$),NY.GDP.PCAP.CD,Sierra Leone,SLE,401.8350014,448.3375255,566.3786569,716.8353047,714.7007124,588.2284527,501.4157129,499.3807078
GDP per capita (current US$),NY.GDP.PCAP.CD,Singapore,SGP,47236.96023,53890.42873,55546.48854,56967.42579,57562.53079,55646.61875,56828.29535,60913.74533
GDP per capita (current US$),NY.GDP.PCAP.CD,Sint Maarten (Dutch part),SXM,,,,,,,,
GDP per capita (current US$),NY.GDP.PCAP.CD,Slovak Republic,SVK,16727.29133,18338.36223,17460.04681,18236.98079,18670.93017,16309.07324,16505.97505,17554.30832
GDP per capita (current US$),NY.GDP.PCAP.CD,Slovenia,SVN,23509.54339,25095.13263,22643.10025,23496.60231,24214.92207,20881.76677,21622.58068,23500.75223
GDP per capita (current US$),NY.GDP.PCAP.CD,Solomon Islands,SLB,1290.398786,1722.418121,1913.232013,1977.451405,1996.781184,1914.46793,1986.416236,2059.045424
GDP per capita (current US$),NY.GDP.PCAP.CD,Somalia,SOM,,,,,,,,
GDP per capita (current US$),NY.GDP.PCAP.CD,South Africa,ZAF,7328.615629,8007.412846,7501.469984,6832.456891,6433.187277,5734.633629,5272.918425,6132.479841
GDP per capita (current US$),NY.GDP.PCAP.CD,South Sudan,SSD,1535.708184,1516.403915,1179.739828,1779.469334,1322.820239,1119.651333,,
GDP per capita (current US$),NY.GDP.PCAP.CD,Spain,ESP,30502.71971,31636.44631,28324.42934,29059.54795,29461.55033,25732.01836,26505.34322,28170.43457
GDP per capita (current US$),NY.GDP.PCAP.CD,Sri Lanka,LKA,2799.648876,3200.833829,3350.521876,3610.289363,3819.25353,3843.780672,3886.291502,4077.043721
GDP per capita (current US$),NY.GDP.PCAP.CD,St. Kitts and Nevis,KNA,15508.76811,16538.17144,16044.70548,16684.95302,18052.03596,18029.32554,18811.87337,19155.2894
GDP per capita (current US$),NY.GDP.PCAP.CD,St. Lucia,LCA,8540.414378,8983.436673,9086.799462,9378.562363,9843.915819,10093.89976,10361.8141,11047.44499
GDP per capita (current US$),NY.GDP.PCAP.CD,St. Martin (French part),MAF,,,,,,,,
GDP per capita (current US$),NY.GDP.PCAP.CD,St. Vincent and the Grenadines,VCT,6292.789487,6242.195332,6390.310632,6639.607146,6684.807367,6920.878074,7075.06582,7212.960181
GDP per capita (current US$),NY.GDP.PCAP.CD,Sudan,SDN,1401.477474,1437.773295,1457.894582,1557.22831,1709.999605,1909.738755,1299.261195,1111.868449
GDP per capita (current US$),NY.GDP.PCAP.CD,Suriname,SUR,8255.796859,8263.172923,9201.008785,9402.233137,9472.0076,8561.974179,5539.068872,5626.795816
GDP per capita (current US$),NY.GDP.PCAP.CD,Sweden,SWE,52869.04429,60755.75955,58037.82132,61126.9432,60020.36046,51545.48361,51965.15715,53791.50873
GDP per capita (current US$),NY.GDP.PCAP.CD,Switzerland,CHE,74605.72102,88415.62806,83538.23008,85112.4644,86605.56338,82081.59712,80172.23207,80449.99456
GDP per capita (current US$),NY.GDP.PCAP.CD,Syrian Arab Republic,SYR,,,,,,,,
GDP per capita (current US$),NY.GDP.PCAP.CD,Tajikistan,TJK,749.552711,847.3821018,969.2964731,1048.227293,1104.171689,929.0958572,802.5180041,806.0415731
GDP per capita (current US$),NY.GDP.PCAP.CD,Tanzania,TZA,743.4037847,781.4370143,867.8676806,970.4169384,1030.092917,947.9334465,966.4746224,1004.841121
GDP per capita (current US$),NY.GDP.PCAP.CD,Thailand,THA,5076.340174,5492.121256,5860.582507,6168.262985,5951.883702,5840.046523,5994.231475,6592.914902
GDP per capita (current US$),NY.GDP.PCAP.CD,Timor-Leste,TLS,806.4078617,947.5137304,1013.050451,1210.033296,1232.456832,1334.661956,1358.201692,1294.715534
GDP per capita (current US$),NY.GDP.PCAP.CD,Togo,TGO,534.0443668,587.0971368,571.8067239,621.3988536,640.9342196,570.910279,597.4710888,626.0915279
GDP per capita (current US$),NY.GDP.PCAP.CD,Tonga,TON,3553.220614,4084.624132,4597.742305,4428.566481,4393.940811,4320.63799,3966.15652,4217.476507
GDP per capita (current US$),NY.GDP.PCAP.CD,Trinidad and Tobago,TTO,16683.35538,19034.1492,19157.41704,20143.66445,20270.85937,18289.70434,16176.94737,16238.19319
